CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Peter Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Piano Concerto No. 1 in B Flat minor,32,1874,N,N,Orchestra with solo piano
Sergei Rachmaninoff,1873,N,Russian,M,N,N,Symphony No. 2 in E minor,60,1906,N,N,Orchestra
