CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Chen Qigang,1951,Y,Chinese,M,N,N,Iris dévoilée (Iris Unveiled),40,2002,N,N,Orchestra
Alexander Borodin,1833,N,Russian,M,N,N,"Prince Igor, Act II: Polovtsian Dances",14,1887,N,N,Orchestra
Liu Teichan,1923,Y,Chinese,M,N,N,Dance of the Yao Tribe,7,1953,N,N,Orchestra
