CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Richard Mills,1949,Y,Australian,M,N,N,Aeolian Caprices,6,1988,N,N,Orchestra
Jean Sibelius,1865,N,Finnish,M,N,N,"Symphony No.7 in C, Op.105",21,1924,N,N,Orchestra
Johannes Brahms,1833,N,German,M,N,N,"Piano Concerto No.2 in B flat, Op.83",46,1878,N,N,Orchestra with solo piano
