CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Luciano Berio,1925,N,Italian,M,N,N,Rendering for orchestra,34,1989,N,N,Orchestra
Franz Schubert,1797,N,Austrian,M,N,N,"Symphony No.8 in B minor, D759 (The ‘Unfinished’)",25,1822,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"Piano Concerto in C minor, K.491",31,1786,N,N,Orchestra with piano
