CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Krzysztof Meyer,1943,Y,Polish,M,N,N,Hommage ˆ Johannes Brahms,13,1983,N,N,Orchestra
Frederic Chopin,1810,N,Polish,M,N,N,"Piano Concerto No.1 in E minor, Op.11",39,1830,N,N,Orchestra with solo piano
Johannes Brahms (arr Schoenberg),1833,N,German,M,N,N,"Piano Quartet in G minor, Op.25",43,1856,N,N,Orchestra with solo piano
