CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Aram Khachaturian,1903,N,Armenian,M,N,N,Violin Concerto in D minor,35,1940,N,N,Orchestra and violin solo
Dmitri Shostakovich,1906,N,Russian,M,N,N,Symphony No.4 in C minor,60,1935,N,N,Orchestra
