CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ella Macens,1991,Y,Australian,F,Y,N,The Space Between Stars,10,2016,N,N,Orchestra
Jean Sibelius,1865,N,Finnish,M,N,N,Finlandia,8,1899,N,N,Orchestra
William Lovelock,1899,N,English,M,N,N,Concerto for Trumpet and Orchestra,17,1968,N,N,Orchestra and solo trumpet
Carl Nielsen,1865,N,Danish,M,N,N,Symphony No. 4,36,1914,N,N,Orchestra
