CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Olivier Messiaen,1908,N,French,M,N,N,Les Offrandes oubliées,11,1941,N,N,Orchestra
Anton Bruckner,1824,N,Austrian,M,N,N,Symphony No. 7,64,1881,N,N,Orchestra
