CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Joan Tower,1938,Y,American,F,N,N,For the Uncommon Woman,5,1999,N,N,Orchestra
Holly Harrison,1988,Y,Australian,F,N,N,Hellbent,5,2021,Y,Y,Orchestra
Antonin Dvorak,1841,N,Czech,M,N,N,Symphony No 9 From the New World,60,1893,N,N,Orchestra
