CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Duke Ellington,1899,N,American,M,N,N,Harlem,18,1950,N,N,Orchestra
Maurice Ravel,1875,N,French,M,N,N,Piano Concerto in G,21,1931,N,N,Orchestra
Vanessa Perica,1982,Y,Australian,F,N,N,Love is a Temporary Madness,18,2021,Y,Y,Orchestra
