CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Claude Debussy,1862,N,French,M,N,N,Prelude to the Afternoon of a Faun,10,1894,N,N,Orchestra
Ross Edwards,1943,Y,Australian,M,N,N,Oboe Concerto,18,2002,N,N,Orchestra and oboe
Igor Stravinsky,1882,N,Russian,M,N,N,The Firebird,23,1910,N,N,Orchestra
