CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Jean Sibelius,1865,N,Finnish,M,N,N,Finlandia,9,1899,N,N,Orchestra
May Lyon,1979,Y,Australian,F,N,N,Opal,10,2021,Y,Y,Orchestra
Einojuhani Rautavaara,1928,N,Finnish,M,N,N,"Symphony No 7 , Angel of ight",36,1994,N,N,Orchestra
