CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Antonio Vivaldi,1678,N,Italian,M,N,N,The Four Seasons,30,1723,N,N,Chamber ensemble
Paul Stanhope,1969,Y,Australian,M,N,N,Dancing on Clouds,5,2018,N,N,Chamber ensemble
Michael Daugherty,1954,Y,American,M,N,N,Strut,5,1989,N,N,Chamber ensemble
