CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Franz Schreker,1878,N,Austrian,M,N,N,Kammersymphonie,26,1916,N,N,Orchestra
Franz Schubert,1797,N,Austrian,M,N,N,"Symphony No 8, ÔUnfinishedÕ",22,1822,N,N,Orchestra
