SeriesID,SeriesName,SeriesDate,SeriesPerfs,SeriesVenue,SeriesEd,SeriesInt
ACO2021001,Tabula Rasa,2021-02,7,Various,N,Y
ACO2021002,Beethoven & Bridgetower,2021-03,7,Various,N,Y
ACO2021003,Schubert's Quintet,2021-05,9,Various,N,Y
ACO2021004,Baroque Revelry,2021-06,1,Digital,N,N
ACO2021005,Baroque and Beyond,2021-11,10,Various,N,Y
ACO2021006,Rapture & Revolution,2021-02,1,Digital,N,N
ACO2021007,Bach and the Beyond,2021-03,1,Digital,N,N
ACO2021008,Love & Transfiguration,2021-05,1,Digital,N,N
ACO2021009,Tchaikovsky's Serenade,2021-07,1,Digital,N,N
