SeriesID,SeriesName,SeriesDate,SeriesPerfs,SeriesVenue,SeriesEd,SeriesInt
ACO2020001,ACO HomeCasts,2020-04,1,Digital,N,N
ACO2020002,Beethoven 250,2020-11,8,Various venues,N,N
ACO2020003,ACO Transfigured,2020-09,5,City Recital Hall,N,N
ACO2020004,Spotify Releases,2020-09,1,Digital,N,N
