CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Steve Reich,1936,Y,American,M,N,N,Duet,6,1994,N,N,Chamber orchestra
Missy Mazzoli,1980,Y,American,F,N,N,You Know Me From Here,20,2012,Y,N,Chamber orchestra
Andrea Tarrodi,1981,Y,Swedish,F,N,N,Birds of Paradise,9,2008,Y,N,Chamber orchestra
Alex Mills,1980,Y,Welsh,M,N,N,One is Fun,5,2016,Y,Y,Chamber orchestra
Nico Muhly,1981,Y,American,M,N,N,Shrink: Concerto for Violin and Strings,20,2019,Y,Y,Chamber orchestra
