CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Paul Healy,1970,Y,Australian,M,N,N,Sound Sculpture,5,2009,N,N,Chamber orchestra
Alfred Schnittke,1934,N,German,M,N,N,Trio Sonata: II. Adagio abd Moderato,32,1985,N,N,Chamber orchestra
Pateris Vasks,1946,Y,Latvian,M,N,N,"Concerto for Violin and Strings ""Distant Light""",33,1997,N,N,Chamber orchestra
