CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
tPaul Stanhope,1969,Y,Australian,M,N,N,Dancing on Clouds,5,2018,N,N,Chamber orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Romance for Violin and Orchestra No.1 in G major (arr. Bernard Rofe),6,1802,N,N,Chamber orchestra
Felix Mendelssohn,1809,N,German,M,N,N,Sinfonia No.7 in D minor,24,1822,N,N,Chamber orchestra
Edward Elgar,1857,N,English,M,N,N,Serenade for Strings,12,1892,N,N,Chamber orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,String Quartet in F minor ‘Serioso’ (arr. strings),20,1810,N,N,Chamber orchestra
