CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Sergei Prokofiev,1891,N,Russian,M,N,N,Violin Sonata No.1 in F minor (arr. Lorenza Borrani),28,1938,N,N,String orchestra
Dobrinka Tabakova,1980,Y,Bulgarian,F,N,N,Such Different Paths,17,2013,Y,N,String orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,"String Quartet in F major, Op.135 (arr. strings)",25,1826,N,N,String orchestra
