CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Joseph Haydn,1732,N,Austrian,M,N,N,"Symphony No.47 in G major ‘Palindrome’: I. Allegro, II. Un poco adagio, cantabile",16,1772,N,N,Chamber orchestra
Heather Shannon,1980,Y,Australian,F,N,N,Ricochet and Ricochet from a Distance,10,2019,Y,Y,Chamber orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"6 Contredances: Nos.1, 2 & 3",5,1784,N,N,Chamber orchestra
Joseph Haydn,1732,N,Austrian,M,N,N,"Symphony No.47 in G major ‘Palindrome’: III. Menuet & Trio al roverso, IV. Finale. Allegro",8,,N,N,Chamber orchestra
