CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Johann Sebastian Bach,1685,N,German,M,N,N,"Selections from The Art of Fugue, BWV1080",12,1752,N,N,Chamber ensemble
Johann Sebastian Bach,1685,N,German,M,N,N,"Trio Sonata in C major, BWV529",14,1730,N,N,Chamber ensemble
Georg Philipp Telemann,1681,N,German,M,N,N,"Paris Quartet no 1 in G major, TWV43:G1",9,1730,N,N,Chamber ensemble
Johann Sebastian Bach,1685,N,German,M,N,N,"Trio Sonata in G major, BWV1039",11,1736,N,N,Chamber ensemble
Marin Marais,1656,N,French,M,N,N,Trios for the King’s Bedtime: Suite IV,21,1690,N,N,Chamber ensemble
François Couperin,1668,N,French,M,N,N,Les Nations: L’Espagnole ,8,1726,N,N,Chamber ensemble
Georg Philipp Telemann,1681,N,German,M,N,N,"Paris Quartet no 4 in G minor, TWV43:g1",10,1730,N,N,Chamber ensemble
