CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"String Quartet no 21 in D major, K575",25,1789,N,N,String Quartet
Antonin Dvorak,1841,N,Czech,M,N,N,"String Quartet no 10 in E-flat major, op 51",30,1879,N,N,String Quartet
Dmitri Shostakovich,1906,N,Russia,M,N,N,"String Quartet no 5 in B-flat major, op 92",32,1952,N,N,String Quartet
Joseph Haydn,1732,N,Austrian,M,N,N,"String Quartet in D major, op 71 no 2",20,1793,N,N,String Quartet
Bela Bartok,1881,N,Hungarian,M,N,N,String Quartet no 1 in A minor,31,1909,N,N,String Quartet
Ludwig van Beethoven,1770,N,German,M,N,N,"String Quartet no 8 in E minor, op 59 no 2 ‘Razumovsky’",36,1808,N,N,String Quartet
