CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"Piano Quartet no 1 in G minor, K478",25,1785,N,N,Chamber ensemble
Graeme Koehne,1956,N,Australian,M,N,N,New Work,10,2019,Y,Y,Chamber ensemble
Johann Strauss,1825,N,Austrian,M,N,N,Piano Quartet in C minor,14,1885,N,N,Chamber ensemble
Ludwig van Beethoven,1770,N,German,M,N,N,Piano Quartet no 1 in E-flat major,25,1785,N,N,Chamber ensemble
Johannes Brahms,1833,N,German,M,N,N,"Piano Quartet no 1 in G minor, op 25",40,1861,N,N,Chamber ensemble
