CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Jamie Goldsmith,1960,Y,Australian,M,N,Y,Pudnanthi Padninthi II â Wadna,3,2021,N,N,Orchestra
Emily Howard,1979,Y,English,F,N,N,Magnetite,10,2019,Y,N,Orchestra
Engelbert Humperdinck,1854,Y,English,M,N,N,Hansel and Gretel - Suite,27,1892,N,N,Orchestra
Sergei Rachmaninov,1873,N,Russian,M,N,N,Piano Concerto No. 3 in. minor,39,1909,N,N,Orchestra and piano
