CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Lisa Cheney,1987,Y,Australian,F,N,N,When We Speak,12,2016,N,N,Orchestra
Kaija Saariaho,1952,Y,Finnish,F,N,N,Noa Noa,8,1992,N,N,Orchestra
Caroline Shaw,1982,Y,American,F,N,N,Gustave Le Gray,13,2019,N,N,Orchestra
Lotta Wennakoski,1970,Y,Finnish,F,N,N,Nosztalgiaim,12,2015,N,N,Orchestra
Hilary Kleinig,1977,Y,Australian,F,N,N,Great White Bird,4,2016,N,N,Orchestra
