CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Gustav Holst,1874,N,English,M,N,N,Suite No. 1,11,1909,N,N,Orchestra
Leopold Mozart,1719,N,German,M,N,N,Trombone Concerto,11,1756,N,N,Orchestra
Richard Wagner,1813,N,German,M,N,N,Siegfried Idyll,23,1870,N,N,Orchestra
