CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Igor Stravinsky,1882,N,Russian,M,N,N,Dumbarton Oaks,14,1938,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Piano Concerto No. 14,21,1784,N,N,Orchestra and piano
Sergei Prokofiev,1891,N,Russian,M,N,N,Symphony No. 1 Classical,14,1917,N,N,Orchestra
