CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Miriam Hyde,1913,Y,Australian,F,N,N,An Adelaide Overture,5,1936,N,N,Orchestra
Max Bruch,1838,N,German,M,N,N,Violin Concerto No. 1,25,1866,N,N,Orchestra and violin
Jean Sibelius,1865,N,Finnish,M,N,N,Symphony No. 2,45,1901,N,N,Orchestra
