CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
CPE Bach,1714,N,German,M,N,N,Symphony in F,11,1775,N,N,Orchestra
Joseph Haydn,1732,N,Austrian,M,N,N,Scena di Berenice,12,1795,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Symphony No. 29,23,1774,N,N,Orchestra
