CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Igor Stravinsky,1882,N,Russian,M,N,N,Suite from the Soldier's Tale,10,1918,N,N,Chamber strings
Germaine Tailleferre,1892,N,French,F,N,N,String Quartet,10,1917,N,N,Chamber strings
DohnÃ¡nyi ErnÅ,1877,N,Hungarian,M,N,N,Sextet in C,30,1935,N,N,Chamber strings
