CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Erich Wolfgang Korngold,1897,N,American,M,N,N,Much Ado About Nothing Suite Op.11,13,1917,N,N,Chamber orchestra
Arnold Schoenberg,1874,N,Austrian,M,N,N,Notturno for Strings and Harp,3,1896,N,N,Chamber orchestra
Gustav Mahler,1860,N,Austrian,M,N,N,Piano Quartet,10,1876,N,N,Chamber orchestra
