CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Edvard Grieg,1843,N,Norwegian,M,N,N,"String Quartet No.1 in G minor, Op.27",35,1878,N,N,Orchestra
Peter Ilyich Tchaikovsky,1840,N,Russian,M,N,N,"Souvenir de Florence, Op.70",34,1890,N,N,Orchestra
