CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Eugène Bozza,1905,N,French,M,N,N,Nuages,4,1946,N,N,Saxophone Quartet
Pierre-Max Dubois,1930,N,French,M,N,N,Quartet for Saxophones,11,1962,N,N,Saxophone Quartet
Claude Debussy,1862,N,French,M,N,N,Clair de lune,5,1905,N,N,Saxophone Quartet
Jean Rivier,1896,N,French,M,N,N,Grave et Presto,7,1938,N,N,Saxophone Quartet
