CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Franz Schubert,1797,N,Austrian,M,N,N,Impromptu no 2 in E-flat D899,4,1839,N,N,Solo piano
Franz Liszt,1811,N,Hungarian,M,N,N,Ständchen (Serenade),6,1826,N,N,Voice and piano
Franz Schubert,1797,N,Austrian,M,N,N,Lachen und Weinen 2,3,1822,N,N,Voice and piano
Franz Schubert,1797,N,Austrian,M,N,N,Du bist die Ruh’,4,1823,N,N,Voice and piano
Franz Schubert,1797,N,Austrian,M,N,N,"Nocturne, D897",9,1827,N,N,Piano trio
Gabriel Fauré,1845,N,French,M,N,N,Apres un Reve,3,1870,N,N,Voice and piano
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Oboe Quartet K370,14,1781,N,N,Oboe Quartet
Franz Schubert,1797,N,Austrian,M,N,N,Trio no 2 in E-flat: mvts II and IV,8,1827,N,N,String Trio
