CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Johann Sebastian Bach,1685,N,German,M,N,N,Cello Suite No.6 – Allemande,7,1723,N,N,Solo cello
Traditional,1600,N,Danish,M,N,N,"Nordic Folk Tunes - ""Wood Works""",20,1600,N,N,String Quartet
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"Trio for Clarinet, Viola and Piano in E-flat major, K. 498",21,1786,N,N,Clarinet Trio
Max Bruch,1838,N,German,M,N,N,Rumänische Melodie from Eight Pieces for Clarinet Viola and Piano,6,1910,N,N,Clarinet Trio
