CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ludwig van Beethoven,1970,N,German,M,N,N,Coriolan Overture,8,1807,N,N,Orchestra
John Adams,1947,Y,American,M,N,N,Absolute Jest,25,2012,N,N,String quartet and orchestra
Ludwig van Beethoven,1970,N,German,M,N,N,Symphony No. 7,36,1812,N,N,Orchestra
