CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,The Magic Flute: Overture,7,1791,N,N,Orchestra
Max Bruch,1838,N,German,M,N,N,Violin Concerto No.1,25,1866,N,N,Orchestra
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Symphony No.4,46,1878,N,N,Orchestra
