CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Felix Mendelssohn,1809,N,German,M,N,N,The Hebrides,10,1830,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Violin Concerto No.5,29,1775,N,N,Orchestra and violin
Antonín Dvořák,1841,N,Czech,M,N,N,Symphony No.8,40,1889,N,N,Orchestra
