SeriesID,SeriesName,SeriesDate,SeriesPerfs,SeriesVenue,SeriesEd,SeriesInt
MSO2020001,Chinese New Year Concert,2020-01,1,Hamer Hall,N,Y
MSO2020002,Beethoven 9 and Circa,2020-02,1,Hamer Hall,N,N
MSO2020003,"Beethoven 9, Circa and Cheetham",2020-02,2,Hamer Hall,N,Y
MSO2020004,An Alpine Symphony,2020-03,2,Hamer Hall,N,Y
MSO2020005,MSO Live,2020-03,1,Digital,N,N
