SeriesID,SeriesName,SeriesDate,SeriesPerfs,SeriesVenue,SeriesEd,SeriesInt
TSO2020001,Brahmsiana: Master 1,2020-03,1,Federation Concert Hall,N,Y
TSO2020002,Brahmsiana: Master 2,2020-03,1,Federation Concert Hall,N,Y
TSO2020003,Brahmsiana: Master 3,2020-03,1,Federation Concert Hall,N,Y
TSO2020004,Brahmsiana: Requiem,2020-03,1,Federation Concert Hall,N,Y
TSO2020005,TSO Presents: ACO,2020-03,1,Federation Concert Hall,N,Y
TSO2020006,Daily Dose,2020-04,1,Digital,N,N
TSO2020007,Friday Night Live,2020-10,1,Digital,N,N
